tweet_id,retweet_count,favorite_count,hashtags,jpg_url,dog_type,confidence_list,text,rating_numerator,rating_denominator,name,dogs_type,year,month,day,rating
813081950185472002,3001,10466,[],https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,Doberman,90.9951,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11.0,10.0,Baron,None,2016.0,12.0,25.0,1.1
813066809284972545,2102,8435,[],https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy_terrier,77.64,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12.0,10.0,Tyr,None,2016.0,12.0,25.0,1.2
813051746834595840,7951,22185,[],https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,golden_retriever,91.48039999999999,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13.0,10.0,Bauer,None,2016.0,12.0,25.0,1.3
812781120811126785,2074,8044,[],https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull_mastiff,98.9316,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10.0,10.0,Swagger,None,2016.0,12.0,24.0,1.0
812709060537683968,1546,7007,[],https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,Irish_setter,32.6873,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12.0,10.0,Brandi,None,2016.0,12.0,24.0,1.2
812466873996607488,2094,8456,[],https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,Great_Dane,7.82055,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,12.0,10.0,Mary,None,2016.0,12.0,24.0,1.2
812372279581671427,3983,14490,[],https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden_retriever,78.48729999999999,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13.0,10.0,Moe,None,2016.0,12.0,23.0,1.3
811985624773361665,1525,7692,[],https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire_bullterrier,61.05729999999999,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11.0,10.0,Ted,None,2016.0,12.0,22.0,1.1
811744202451197953,1738,7990,[],https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,Pekinese,38.6082,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13.0,10.0,Halo,None,2016.0,12.0,22.0,1.3
811627233043480576,3382,13546,[],https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,beagle,39.628,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10.0,10.0,Augie,None,2016.0,12.0,21.0,1.0
811386762094317568,6925,22148,[],https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke,80.4177,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11.0,10.0,Craig,pupper,2016.0,12.0,21.0,1.1
810984652412424192,1557,5647,[],https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,golden_retriever,87.1342,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",24.0,7.0,Sam,None,2016.0,12.0,19.0,3.4285714285714284
810896069567610880,1941,9599,[],https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated_retriever,82.08040000000001,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11.0,10.0,Hunter,None,2016.0,12.0,19.0,1.1
810657578271330305,2871,11636,[],https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,malamute,75.3521,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11.0,10.0,Pavlov,None,2016.0,12.0,19.0,1.1
810284430598270976,12367,37488,[],https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute,62.0768,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13.0,10.0,Phil,None,2016.0,12.0,18.0,1.3
810254108431155201,3636,15556,[],https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,Staffordshire_bullterrier,29.255599999999998,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12.0,10.0,Gus,None,2016.0,12.0,17.0,1.2
809920764300447744,4240,16418,[],https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,Norwich_terrier,39.7163,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10.0,10.0,None,None,2016.0,12.0,17.0,1.0
809808892968534016,5309,0,[],https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,Labrador_retriever,86.16510000000001,,,,,,,,,
809448704142938112,1592,7348,[],https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,Greater_Swiss_Mountain_dog,37.5415,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12.0,10.0,None,None,2016.0,12.0,15.0,1.2
809220051211603969,6094,21130,[],https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,Pomeranian,81.95110000000001,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12.0,10.0,Kyro,None,2016.0,12.0,15.0,1.2
809084759137812480,3807,14026,[],https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla,91.1412,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11.0,10.0,Wallace,None,2016.0,12.0,14.0,1.1
808838249661788160,3305,10719,[],https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,Rottweiler,36.953,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13.0,10.0,Ito,None,2016.0,12.0,14.0,1.3
808733504066486276,2352,8391,[],https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,toy_poodle,3.69271,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12.0,10.0,None,pupper,2016.0,12.0,13.0,1.2
808501579447930884,2817,11957,[],https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,Airedale,45.42390000000001,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12.0,10.0,Koda,None,2016.0,12.0,13.0,1.2
808134635716833280,6446,0,[],https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,cocker_spaniel,74.022,,,,,,,,,
808106460588765185,2381,9280,[],https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,golden_retriever,42.6183,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12.0,10.0,None,pupper,2016.0,12.0,12.0,1.2
808001312164028416,3843,13323,[],https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador_retriever,73.0959,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12.0,10.0,Cooper,None,2016.0,12.0,11.0,1.2
807621403335917568,3984,15441,[],https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,golden_retriever,87.3233,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14.0,10.0,Ollie,pupper,2016.0,12.0,10.0,1.4
807059379405148160,7949,0,[],https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,golden_retriever,17.139300000000002,,,,,,,,,
807010152071229440,4159,13831,[],https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,golden_retriever,61.0807,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12.0,10.0,Lennon,None,2016.0,12.0,8.0,1.2
806542213899489280,2563,10828,[],https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla,93.8617,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11.0,10.0,Waffles,None,2016.0,12.0,7.0,1.1
806242860592926720,12668,0,[],https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,Cardigan,59.3858,,,,,,,,,
806219024703037440,1293,6821,[],https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,chow,83.5102,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11.0,10.0,incredibly,None,2016.0,12.0,6.0,1.1
805958939288408065,5846,0,[],https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,Irish_setter,57.4557,,,,,,,,,
805932879469572096,2076,8779,[],https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,Norwegian_elkhound,65.7967,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12.0,10.0,Major,None,2016.0,12.0,6.0,1.2
805826884734976000,1989,6985,[],https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,Siberian_husky,24.8926,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12.0,10.0,Duke,None,2016.0,12.0,5.0,1.2
805520635690676224,1789,6095,[],https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,64.3147,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13.0,10.0,Zeke,None,2016.0,12.0,4.0,1.3
805207613751304193,1851,8273,[],https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,Pembroke,24.4705,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12.0,10.0,Shooter,None,2016.0,12.0,4.0,1.2
804738756058218496,4175,14564,[],https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,Tibetan_mastiff,91.579,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12.0,10.0,Django,None,2016.0,12.0,2.0,1.2
804413760345620481,3504,0,[],https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,chow,9.03414,,,,,,,,,
803773340896923648,3009,10670,[],https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature_pinscher,81.7066,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12.0,10.0,Diogi,puppo,2016.0,11.0,30.0,1.2
803692223237865472,8071,0,[],https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,Lakeland_terrier,53.010400000000004,,,,,,,,,
803638050916102144,4484,11646,[],https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,Labrador_retriever,37.2776,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13.0,10.0,None,pupper,2016.0,11.0,29.0,1.3
803276597545603072,2672,10644,[],https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,Pembroke,45.7086,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11.0,10.0,Winston,None,2016.0,11.0,28.0,1.1
802952499103731712,2184,9585,[],https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow,94.4032,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12.0,10.0,Marley,None,2016.0,11.0,27.0,1.2
802624713319034886,3173,0,[],https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,cocker_spaniel,25.3442,,,,,,,,,
802572683846291456,2714,9499,[],https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden_retriever,61.0171,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12.0,10.0,Winnie,None,2016.0,11.0,26.0,1.2
802265048156610565,1482,7015,[],https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,Labrador_retriever,89.71620000000001,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11.0,10.0,None,pupper,2016.0,11.0,25.0,1.1
802239329049477120,2839,9623,[],https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,Eskimo_dog,48.2498,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12.0,10.0,Loki,puppo,2016.0,11.0,25.0,1.2
801958328846974976,1855,8188,[],https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,Staffordshire_bullterrier,32.7887,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12.0,10.0,Ronnie,None,2016.0,11.0,25.0,1.2
801538201127157760,2228,8711,[],https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,Pembroke,55.0506,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12.0,10.0,Wallace,None,2016.0,11.0,23.0,1.2
801115127852503040,2270,8581,[],https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,dalmatian,82.3356,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12.0,10.0,Bones,pupper,2016.0,11.0,22.0,1.2
800751577355128832,3009,11162,[],https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker_spaniel,77.1984,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12.0,10.0,Mauve,None,2016.0,11.0,21.0,1.2
800513324630806528,3276,13961,[],https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,Pembroke,82.89040000000001,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11.0,10.0,Chef,None,2016.0,11.0,21.0,1.1
800388270626521089,3055,11836,[],https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,golden_retriever,35.986000000000004,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12.0,10.0,Doc,floofer,2016.0,11.0,20.0,1.2
799774291445383169,5085,0,[],https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,chow,31.656499999999998,,,,,,,,,
799757965289017345,2353,8921,[],https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,Border_collie,44.2534,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,13.0,10.0,Sobe,doggo,2016.0,11.0,18.0,1.3
799422933579902976,2081,8553,[],https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,miniature_pinscher,58.363,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,12.0,10.0,Longfellow,None,2016.0,11.0,18.0,1.2
799297110730567681,3009,10516,[],https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,malamute,98.50280000000001,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,11.0,10.0,Jeffrey,None,2016.0,11.0,17.0,1.1
799063482566066176,2681,8574,[],https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,Norfolk_terrier,33.4436,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,11.0,10.0,Mister,None,2016.0,11.0,17.0,1.1
798933969379225600,4862,13957,[],https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,Siberian_husky,70.3224,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,12.0,10.0,Iroh,None,2016.0,11.0,16.0,1.2
798925684722855936,1551,7911,[],https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,West_Highland_white_terrier,53.9463,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,11.0,10.0,Shadow,None,2016.0,11.0,16.0,1.1
798697898615730177,7066,0,[],https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,Labrador_retriever,86.86709999999998,,,,,,,,,
798694562394996736,5383,0,[],https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,Chihuahua,61.5163,,,,,,,,,
798665375516884993,4238,0,[],https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,chow,24.352899999999998,,,,,,,,,
798644042770751489,2011,0,[],https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,English_springer,40.3698,,,,,,,,,
798628517273620480,2138,0,[],https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,beagle,63.6169,,,,,,,,,
798340744599797760,3648,0,[],https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,papillon,53.318,,,,,,,,,
798209839306514432,2775,11033,[],https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,Pekinese,52.4583,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,13.0,10.0,Cooper,None,2016.0,11.0,14.0,1.3
797971864723324932,3418,12374,[],https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,American_Staffordshire_terrier,48.9845,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,12.0,10.0,None,pupper,2016.0,11.0,14.0,1.2
797545162159308800,5273,15415,[],https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,Pembroke,95.4089,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,12.0,10.0,Cassie,None,2016.0,11.0,12.0,1.2
797236660651966464,7221,21218,[],https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,collie,76.7005,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,12.0,10.0,Pancake,None,2016.0,11.0,12.0,1.2
796865951799083009,2071,8143,[],https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,Cardigan,83.91290000000001,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,12.0,10.0,Tyr,None,2016.0,11.0,11.0,1.2
796759840936919040,3315,12599,[],https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,American_Staffordshire_terrier,46.3996,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,11.0,10.0,Romeo,None,2016.0,11.0,10.0,1.1
796484825502875648,1916,8046,[],https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,cocker_spaniel,11.6924,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,12.0,10.0,None,doggo,2016.0,11.0,9.0,1.2
796387464403357696,4525,11690,[],https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,Pekinese,46.1164,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,12.0,10.0,Snicku,None,2016.0,11.0,9.0,1.2
796177847564038144,15561,0,[],https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,golden_retriever,60.02760000000001,,,,,,,,,
796116448414461957,2631,9677,[],https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,Cardigan,70.0182,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,11.0,10.0,None,None,2016.0,11.0,8.0,1.1
796080075804475393,2519,8996,[],https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,chow,97.3846,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,12.0,10.0,Yogi,None,2016.0,11.0,8.0,1.2
796031486298386433,4001,11503,[],https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,golden_retriever,89.3775,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,13.0,10.0,Daisy,None,2016.0,11.0,8.0,1.3
795464331001561088,25900,52864,[],https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,golden_retriever,19.3082,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13.0,10.0,None,doggo,2016.0,11.0,7.0,1.3
795400264262053889,3120,10719,[],https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,golden_retriever,92.5494,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,12.0,10.0,Brody,None,2016.0,11.0,6.0,1.2
794983741416415232,3668,0,[],https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,schipperke,36.3272,,,,,,,,,
794926597468000259,2507,10923,[],https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,toy_poodle,3.7661800000000003,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,12.0,10.0,Mack,None,2016.0,11.0,5.0,1.2
794355576146903043,11188,0,[],https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,cocker_spaniel,50.0509,,,,,,,,,
794332329137291264,2887,10181,[],https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,Samoyed,98.83070000000001,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,12.0,10.0,Nimbus,None,2016.0,11.0,4.0,1.2
793845145112371200,2037,9790,[],https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,Old_English_sheepdog,76.52770000000001,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,13.0,10.0,Clark,None,2016.0,11.0,2.0,1.3
793614319594401792,3393,0,[],https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,golden_retriever,70.5092,,,,,,,,,
793601777308463104,1770,8472,[],https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,miniature_pinscher,53.89810000000001,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,12.0,10.0,Dobby,None,2016.0,11.0,1.0,1.2
793500921481273345,2584,11361,[],https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,golden_retriever,32.6122,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,12.0,10.0,Fiona,None,2016.0,11.0,1.0,1.2
793271401113350145,2581,9198,[],https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,Siberian_husky,23.169500000000003,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,12.0,10.0,Dave,None,2016.0,11.0,1.0,1.2
793256262322548741,9073,21224,[],https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,basset,20.7622,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,12.0,10.0,None,None,2016.0,11.0,1.0,1.2
793241302385262592,3560,11168,[],https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,golden_retriever,55.930800000000005,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,13.0,10.0,Tucker,None,2016.0,11.0,1.0,1.3
793226087023144960,3111,10449,[],https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,wire-haired_fox_terrier,45.6047,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",11.0,10.0,Juno,None,2016.0,10.0,31.0,1.1
793210959003287553,3051,9487,[],https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,French_bulldog,1.8759100000000002,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,10.0,10.0,Maude,None,2016.0,10.0,31.0,1.0
793195938047070209,6122,16233,[],https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,Labrador_retriever,65.47619999999999,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12.0,10.0,Lily,puppo,2016.0,10.0,31.0,1.2
793180763617361921,2165,7366,[],https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,Lakeland_terrier,26.6824,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,11.0,10.0,Newt,None,2016.0,10.0,31.0,1.1
793165685325201412,3024,10011,[],https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,golden_retriever,94.6224,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,12.0,10.0,Benji,None,2016.0,10.0,31.0,1.2
793150605191548928,1849,6561,[],https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,Italian_greyhound,19.3869,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,11.0,10.0,Nida,None,2016.0,10.0,31.0,1.1
793120401413079041,4248,13480,[],https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,Labrador_retriever,72.4944,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",11.0,10.0,Robin,None,2016.0,10.0,31.0,1.1
792883833364439040,4650,12016,[],https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,standard_poodle,0.00831451,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,12.0,10.0,Bailey,None,2016.0,10.0,31.0,1.2
792773781206999040,1825,7800,[],https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,Yorkshire_terrier,91.2804,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,12.0,10.0,Monster,None,2016.0,10.0,30.0,1.2
